OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_DESC_TW,HAPPENED_REASON,SOLUSTION
AGV,200627,Alarm,,,,
AGV,200628,Alarm,,,,
AGV,200629,Alarm,,,,
AGV,200630,Alarm,,,,
AGV,200631,Alarm,,,,
AGV,200632,Alarm,,,,
AGV,200633,Alarm,,,,
AGV,200634,Alarm,,,,
AGV,200635,Alarm,,,,
AGV,200636,Alarm,,,,
AGV,200637,Alarm,,,,
AGV,200638,Alarm,,,,
AGV,200639,Alarm,,,,
AGV,200640,Alarm,,,,
AGV,200641,Alarm,,,,
AGV,200642,Alarm,,,,
AGV,200643,Alarm,,,,
AGV,200644,Alarm,,,,
AGV,200645,Alarm,,,,
AGV,200646,Alarm,,,,
AGV,200647,Alarm,,,,
AGV,200648,Alarm,,,,
AGV,200649,Alarm,,,,
AGV,200650,Alarm,,,,
AGV,200651,Alarm,,,,
AGV,200652,Alarm,,,,
AGV,200653,Alarm,,,,
AGV,200654,Alarm,,,,
AGV,200655,Alarm,,,,
AGV,200656,Alarm,,,,
AGV,200657,Alarm,,,,
AGV,200658,Alarm,,,,
AGV,200659,Alarm,,,,
AGV,200660,Alarm,,,,
AGV,200661,Alarm,,,,
AGV,200662,Alarm,,,,
AGV,200663,Alarm,,,,
AGV,200664,Alarm,,,,
AGV,200665,Alarm,,,,
AGV,200666,Alarm,,,,
AGV,200667,Alarm,,,,
AGV,200668,Alarm,,,,
AGV,200669,Alarm,,,,
AGV,200670,Alarm,,,,
AGV,200671,Alarm,,,,
AGV,200672,Alarm,,,,
AGV,200673,Alarm,,,,
AGV,200674,Alarm,,,,
AGV,200675,Alarm,,,,
AGV,200676,Alarm,,,,
AGV,200677,Alarm,,,,
AGV,200678,Alarm,,,,
AGV,200679,Alarm,,,,
AGV,200680,Alarm,,,,
AGV,200681,Alarm,,,,
AGV,200682,Alarm,,,,
AGV,200683,Alarm,,,,
AGV,200684,Alarm,,,,
AGV,200685,Alarm,,,,
AGV,200686,Alarm,,,,
AGV,200687,Alarm,,,,
AGV,200688,Alarm,,,,
AGV,200689,Alarm,,,,
AGV,200690,Alarm,,,,
AGV,200691,Alarm,,,,
AGV,200692,Alarm,,,,
AGV,200693,Alarm,,,,
AGV,200694,Alarm,,,,
AGV,200695,Alarm,,,,
AGV,200696,Alarm,,,,
AGV,200697,Alarm,,,,
AGV,200698,Alarm,,,,
AGV,200699,Alarm,,,,
AGV,200700,Alarm,StopChargeTimeout,StopChargeTimeout,Stop Charge Timeout,
AGV,200701,Alarm,VehicleIsNotInAutoMode,VehicleIsNotInAutoMode,VehicleIs Not In Auto Mode,
AGV,200702,Alarm,AgvcCallEms,AgvcCallEms,Agv_c Call Ems,
AGV,200703,Alarm,PositionError,PositionError,Position Error,
AGV,200704,Alarm,MoveControl Exception,MoveControl Exception,Move Control Exception,
AGV,200705,Alarm,Command out of trigger range,Command out of trigger range,Command out of trigger range,
AGV,200706,Alarm,Move : Initail Wheel Angle Timeout,Move : Initail Wheel Angle Timeout,Move : Initail Wheel Angle Timeout,
AGV,200707,Alarm,Move : Enable allAxis Timeout,Move : Enable allAxis Timeout,Move : Enable allAxis Timeout,
AGV,200708,Alarm,Reserve : Command's Reserve out of ReserveList's Range,Reserve : Command's Reserve out of ReserveList's Range,Reserve : Command's Reserve out of ReserveList's Range,
AGV,200709,Alarm,SlowStop : Timeout,SlowStop : Timeout,SlowStop : Timeout,
AGV,200710,Alarm,STurn : AGV turning too fast,STurn : AGV turning too fast,STurn : AGV turning too fast,
AGV,200711,Alarm,STurn : AGV turning too slow,STurn : AGV turning too slow,STurn : AGV turning too slow,
AGV,200712,Alarm,STurn : AGV turning with wrong path,STurn : AGV turning with wrong path,STurn : AGV turning with wrong path,
AGV,200713,Alarm,STurn : one of wheels turning too slow,STurn : one of wheels turning too slow,STurn : one of wheels turning too slow,
AGV,200714,Alarm,STurn : stop in STurn feature distable,STurn : stop in STurn feature distable,STurn : stop in STurn feature distable,
AGV,200715,Alarm,STurn : continue in STurn feature distable,STurn : continue in STurn feature distable,STurn : continue in STurn feature distable,
AGV,200716,Alarm,RTurn : AGV turning too fast,RTurn : AGV turning too fast,RTurn : AGV turning too fast,
AGV,200717,Alarm,RTurn : AGV turning too slow,RTurn : AGV turning too slow,RTurn : AGV turning too slow,
AGV,200718,Alarm,RTurn : Virtual Axis not Link,RTurn : Virtual Axis not Link,RTurn : Virtual Axis not Link,
AGV,200719,Alarm,RTurn : Turn direction format error,RTurn : Turn direction format error,RTurn : Turn direction format error,
AGV,200720,Alarm,RTurn : stop in RTurn feature distable,RTurn : stop in RTurn feature distable,RTurn : stop in RTurn feature distable,
AGV,200721,Alarm,RTurn : RTurn Control timeout,RTurn : RTurn Control timeout,RTurn : RTurn Control timeout,
AGV,200722,Alarm,RTurn : stop in can't continue step,RTurn : stop in can't continue step,RTurn : stop in can't continue step,
AGV,200723,Alarm,RTurn : continue in RTurn feature distable,RTurn : continue in RTurn feature distable,RTurn : continue in RTurn feature distable,
AGV,200724,Alarm,StopAndClear : Timeout,StopAndClear : Timeout,StopAndClear : Timeout,
AGV,200725,Alarm,MoveMethod Initail Fail,MoveMethod Initail Fail,MoveMethod Initail Fail,
AGV,200726,Alarm,MoveMethod Driver Command Fail,MoveMethod Driver Command Fail,MoveMethod Driver Command Fail,
AGV,200727,Alarm,MotionDriver_Elmo Initail Fail,MotionDriver_Elmo Initail Fail,MotionDriver_Elmo Initail Fail,
AGV,200728,Alarm,MotionDriver_Elmo Connect Fail,MotionDriver_Elmo Connect Fail,MotionDriver_Elmo Connect Fail,
AGV,200729,Alarm,MotionDriver_Elmo Axis Setting format error,MotionDriver_Elmo Axis Setting format error,MotionDriver_Elmo Axis Setting format error,
AGV,200730,Alarm,MotionDriver_Elmo Bulk Exception,MotionDriver_Elmo Bulk Exception,MotionDriver_Elmo Bulk Exception,
AGV,200731,Alarm,MotionDriver_Elmo Disconnect : IPC witch controler,MotionDriver_Elmo Disconnect : IPC witch controler,MotionDriver_Elmo Disconnect : IPC witch controler,
AGV,200732,Alarm,MotionDriver_Elmo Disconnect : controler witch driver,MotionDriver_Elmo Disconnect : controler witch driver,MotionDriver_Elmo Disconnect : controler witch driver,
AGV,200733,Alarm,LocateControl Initail Fail,LocateControl Initail Fail,Locate Control Initail Fail,
AGV,200734,Alarm,LocateDriver_BarcodeMapSystem Initail Fail,LocateDriver_BarcodeMapSystem Initail Fail,Locate Driver_Barcode Map System Initail Fail,
AGV,200735,Alarm,LocateDriver_BarcodeMapSystem Connect Fail,LocateDriver_BarcodeMapSystem Connect Fail,Locate Driver_Barcode Map System Connect Fail,
AGV,200736,Alarm,LocateDriver_SLAM_Sick Initail Fail,LocateDriver_SLAM_Sick Initail Fail,Locate Driver_SLAM_Sick Initail Fail,
AGV,200737,Alarm,LocateDriver_SLAM_Sick Connect Fail,LocateDriver_SLAM_Sick Connect Fail,Locate Driver_SLAM_Sick Connect Fail,
AGV,200738,Alarm,LocateDriver_SLAM_Sick data format error,LocateDriver_SLAM_Sick data format error,Locate Driver_SLAM_Sick data format error,
AGV,200739,Alarm,Can't Override : Override Timeout,Can't Override : Override Timeout,Can't Override : Override Timeout,
AGV,200740,Alarm,SafetyStop : TRU isn't in home Status,SafetyStop : TRU isn't in home Status,Safety Stop : Fork isn't in home Status,
AGV,200741,Alarm,SafetyStop : Charging,SafetyStop : Charging,Safety Stop : Charging,
AGV,200742,Alarm,SafetyStop : Excessive angular deviation,SafetyStop : Excessive angular deviation,Safety Stop : Excessive angular deviation,
AGV,200743,Alarm,SafetyStop : Excessive section deviation,SafetyStop : Excessive section deviation,Safety Stop : Excessive section deviation,
AGV,200744,Alarm,SafetyStop : Too long not read barcode (turn),SafetyStop : Too long not read barcode (turn),Safety Stop : Too long not read barcode (turn),
AGV,200745,Alarm,SafetyStop : Too long not read barcode (line),SafetyStop : Too long not read barcode (line),Safety Stop : Too long not read barcode (line),
AGV,200746,Alarm,SafetyStop : AGV Stop without reason,SafetyStop : AGV Stop without reason,Safety Stop : AGV Stop without reason,
AGV,200747,Alarm,SafetyStop : Velocity change error,SafetyStop : Velocity change error,Safety Stop : Velocity change error,
AGV,200748,Alarm,SafetyStop : Axis error,SafetyStop : Axis error,Safety Stop : Axis error,
AGV,200749,Alarm,SafetyStop : LocateControl Error,SafetyStop : LocateControl Error,Safety Stop : Locate Control Error,
AGV,200750,Alarm,SafetyStop : Stop Request,SafetyStop : Stop Request,Safety Stop : Stop Request,
AGV,200751,Alarm,SafetyStop : Bumper Stop,SafetyStop : Bumper Stop,Safety Stop : Bumper Stop,
AGV,200752,Alarm,SafetyStop : EMO Stop,SafetyStop : EMO Stop,Safety Stop : EMO Stop,
AGV,200753,Alarm,SafetyStop : Delta update value error,SafetyStop : Delta update value error,Safety Stop : Delta update value error,
AGV,200754,Alarm,Can't AutoRetry : AutoRetry Count more than config,Can't AutoRetry : AutoRetry Count more than config,Can't Auto Retry : Auto Retry Count more than config,
AGV,200755,Alarm,Can't AutoRetry : AutoReset fail,Can't AutoRetry : AutoReset fail,Can't Auto Retry : Auto Reset fail,
AGV,200756,Alarm,Can't AutoRetry : Create Retry MoveCmdInfo fail,Can't AutoRetry : Create Retry MoveCmdInfo fail,Can't Auto Retry : Create Retry Move CmdInfo fail,
AGV,200757,Alarm,BeamSensor singal on Timeout,BeamSensor singal on Timeout,Beam Sensor singal on Timeout,
AGV,200758,Alarm,TRU Command Format NG,TRU Command Format NG,Fork Command Format NG,
AGV,200759,Alarm,TRU Command Read timeout,TRU Command Read timeout,Fork Command Read timeout,
AGV,200760,Alarm,TRU Not Busy timeout,TRU Not Busy timeout,Fork Not Busy timeout,
AGV,200761,Alarm,TRU Command Executing timeout,TRU Command Executing timeout,Fork Command Executing timeout,
AGV,200762,Alarm,TRU Home Flag Waiting timeout,TRU Home Flag Waiting timeout,Fork Home Flag Waiting timeout,
AGV,200763,Alarm,AGV switch to Manual,AGV switch to Manual,AGV switch to Manual,
AGV,200764,Alarm,,,,
AGV,200765,Alarm,,,,
AGV,200766,Alarm,,,,
AGV,200767,Alarm,,,,
AGV,200768,Alarm,,,,
AGV,200769,Alarm,,,,
AGV,200770,Alarm,,,,
AGV,200771,Alarm,,,,
AGV,200772,Alarm,,,,
AGV,200773,Alarm,,,,
AGV,200774,Alarm,,,,
AGV,200775,Alarm,,,,
AGV,200776,Alarm,,,,
AGV,200777,Alarm,,,,
AGV,200778,Alarm,,,,
AGV,200779,Alarm,,,,
AGV,200780,Alarm,,,,
AGV,200781,Alarm,,,,
AGV,200782,Alarm,,,,
AGV,200783,Alarm,,,,
AGV,200784,Alarm,,,,
AGV,200785,Alarm,,,,
AGV,200786,Alarm,,,,
AGV,200787,Alarm,,,,
AGV,200788,Alarm,,,,
AGV,200789,Alarm,,,,
AGV,200790,Alarm,,,,
AGV,200791,Alarm,,,,
AGV,200792,Alarm,,,,
AGV,200793,Alarm,,,,
AGV,200794,Alarm,,,,
AGV,200795,Alarm,,,,
AGV,200796,Alarm,,,,
AGV,200797,Alarm,,,,
AGV,200798,Alarm,,,,
AGV,200799,Alarm,,,,
AGV,200800,Alarm,,,,
AGV,200801,Alarm,,,,
AGV,200802,Alarm,,,,
AGV,200803,Alarm,,,,
AGV,200804,Alarm,,,,
AGV,200805,Alarm,,,,
AGV,200806,Alarm,,,,
AGV,200807,Alarm,,,,
AGV,200808,Alarm,,,,
AGV,200809,Alarm,,,,
AGV,200810,Alarm,,,,
AGV,200811,Alarm,,,,
AGV,200812,Alarm,,,,
AGV,200813,Alarm,,,,
AGV,200814,Alarm,,,,
AGV,200815,Alarm,,,,
AGV,200816,Alarm,,,,
AGV,200817,Alarm,,,,
AGV,200818,Alarm,,,,
AGV,200819,Alarm,,,,
AGV,200820,Alarm,,,,
AGV,200821,Alarm,,,,
AGV,200822,Alarm,,,,
AGV,200823,Alarm,,,,
AGV,200824,Alarm,,,,
AGV,200825,Alarm,,,,
AGV,200826,Alarm,,,,
AGV,200827,Alarm,,,,
AGV,200828,Alarm,,,,
AGV,200829,Alarm,,,,
AGV,200830,Alarm,,,,
AGV,200831,Alarm,,,,
AGV,200832,Alarm,,,,
AGV,200833,Alarm,,,,
AGV,200834,Alarm,,,,
AGV,200835,Alarm,,,,
AGV,200836,Alarm,,,,
AGV,200837,Alarm,,,,
AGV,200838,Alarm,,,,
AGV,200839,Alarm,,,,
AGV,200840,Alarm,,,,
AGV,200841,Alarm,,,,
AGV,200842,Alarm,,,,
AGV,200843,Alarm,,,,
AGV,200844,Alarm,,,,
AGV,200845,Alarm,,,,
AGV,200846,Alarm,,,,
AGV,200847,Alarm,,,,
AGV,200848,Alarm,,,,
AGV,200849,Alarm,,,,
AGV,200850,Alarm,,,,
AGV,200851,Alarm,,,,
AGV,200852,Alarm,,,,
AGV,200853,Alarm,,,,
AGV,200854,Alarm,,,,
AGV,200855,Alarm,,,,
AGV,200856,Alarm,,,,
AGV,200857,Alarm,,,,
AGV,200858,Alarm,,,,
AGV,200859,Alarm,,,,
AGV,200860,Alarm,,,,
AGV,200861,Alarm,,,,
AGV,200862,Alarm,,,,
AGV,200863,Alarm,,,,
AGV,200864,Alarm,,,,
AGV,200865,Alarm,,,,
AGV,200866,Alarm,,,,
AGV,200867,Alarm,,,,
AGV,200868,Alarm,,,,
AGV,200869,Alarm,,,,
AGV,200870,Alarm,,,,
AGV,200871,Alarm,,,,
AGV,200872,Alarm,,,,
AGV,200873,Alarm,,,,
AGV,200874,Alarm,,,,
AGV,200875,Alarm,,,,
AGV,200876,Alarm,,,,
AGV,200877,Alarm,,,,
AGV,200878,Alarm,,,,
AGV,200879,Alarm,,,,
AGV,200880,Alarm,,,,
AGV,200881,Alarm,,,,
AGV,200882,Alarm,,,,
AGV,200883,Alarm,,,,
AGV,200884,Alarm,,,,
AGV,200885,Alarm,,,,
AGV,200886,Alarm,,,,
AGV,200887,Alarm,,,,
AGV,200888,Alarm,,,,
AGV,200889,Alarm,,,,
AGV,200890,Alarm,,,,
AGV,200891,Alarm,,,,
AGV,200892,Alarm,,,,
AGV,200893,Alarm,,,,
AGV,200894,Alarm,,,,
AGV,200895,Alarm,,,,
AGV,200896,Alarm,,,,
AGV,200897,Alarm,,,,
AGV,200898,Alarm,,,,
AGV,200899,Alarm,,,,
AGV,200900,Alarm,,,,
AGV,200901,Alarm,,,,
AGV,200902,Alarm,,,,
AGV,200903,Alarm,,,,
AGV,200904,Alarm,,,,
AGV,200905,Alarm,,,,
AGV,200906,Alarm,,,,
AGV,200907,Alarm,,,,
AGV,200908,Alarm,,,,
AGV,200909,Alarm,,,,
AGV,200910,Alarm,,,,
AGV,200911,Alarm,,,,
AGV,200912,Alarm,,,,
AGV,200913,Alarm,,,,
AGV,200914,Alarm,,,,
AGV,200915,Alarm,,,,
AGV,200916,Alarm,,,,
AGV,200917,Alarm,,,,
AGV,200918,Alarm,,,,
AGV,200919,Alarm,,,,
AGV,200920,Alarm,,,,
AGV,200921,Alarm,,,,
AGV,200922,Alarm,,,,
AGV,200923,Alarm,,,,
AGV,200924,Alarm,,,,
AGV,200925,Alarm,,,,
AGV,200926,Alarm,,,,
AGV,200927,Alarm,,,,
AGV,200928,Alarm,,,,
AGV,200929,Alarm,,,,
AGV,200930,Alarm,,,,
AGV,200931,Alarm,,,,
AGV,200932,Alarm,,,,
AGV,200933,Alarm,,,,
AGV,200934,Alarm,,,,
AGV,200935,Alarm,,,,
AGV,200936,Alarm,,,,
AGV,200937,Alarm,,,,
AGV,200938,Alarm,,,,
AGV,200939,Alarm,,,,
AGV,200940,Alarm,,,,
AGV,200941,Alarm,,,,
AGV,200942,Alarm,,,,
AGV,200943,Alarm,,,,
AGV,200944,Alarm,,,,
AGV,200945,Alarm,,,,
AGV,200946,Alarm,,,,
AGV,200947,Alarm,,,,
AGV,200948,Alarm,,,,
AGV,200949,Alarm,,,,
AGV,200950,Alarm,,,,
AGV,200951,Alarm,,,,
AGV,200952,Alarm,,,,
AGV,200953,Alarm,,,,
AGV,200954,Alarm,,,,
AGV,200955,Alarm,,,,
AGV,200956,Alarm,,,,
AGV,200957,Alarm,,,,
AGV,200958,Alarm,,,,
AGV,200959,Alarm,,,,
AGV,200960,Alarm,,,,
AGV,200961,Alarm,,,,
AGV,200962,Alarm,,,,
AGV,200963,Alarm,,,,
AGV,200964,Alarm,,,,
AGV,200965,Alarm,,,,
AGV,200966,Alarm,,,,
AGV,200967,Alarm,,,,
AGV,200968,Alarm,,,,
AGV,200969,Alarm,,,,
AGV,200970,Alarm,,,,
AGV,200971,Alarm,,,,
AGV,200972,Alarm,,,,
AGV,200973,Alarm,,,,
AGV,200974,Alarm,,,,
AGV,200975,Alarm,,,,
AGV,200976,Alarm,,,,
AGV,200977,Alarm,,,,
AGV,200978,Alarm,,,,
AGV,200979,Alarm,,,,
AGV,200980,Alarm,,,,
AGV,200981,Alarm,,,,
AGV,200982,Alarm,,,,
AGV,200983,Alarm,,,,
AGV,200984,Alarm,,,,
AGV,200985,Alarm,,,,
AGV,200986,Alarm,,,,
AGV,200987,Alarm,,,,
AGV,200988,Alarm,,,,
AGV,200989,Alarm,,,,
AGV,200990,Alarm,,,,
AGV,200991,Alarm,,,,
AGV,200992,Alarm,,,,
AGV,200993,Alarm,,,,
AGV,200994,Alarm,,,,
AGV,200995,Alarm,,,,
AGV,200996,Alarm,,,,
AGV,200997,Alarm,,,,
AGV,200998,Alarm,,,,
AGV,200999,Alarm,,,,
AGV,201000,,,,,
AGV,201001,,,,,
AGV,201002,,,,,
AGV,201003,,,,,
AGV,201004,,,,,
AGV,201005,,,,,
AGV,201006,,,,,
AGV,201007,,,,,
AGV,201008,,,,,
AGV,201009,,,,,
AGV,201010,,,,,
AGV,201011,,,,,
AGV,201012,,,,,
AGV,201013,,,,,
AGV,201014,,,,,
AGV,201015,,,,,
AGV,201016,,,,,
AGV,201017,,,,,
AGV,201018,,,,,
AGV,201019,,,,,
AGV,201020,,,,,
AGV,201021,,,,,
AGV,201022,,,,,
AGV,201023,,,,,
AGV,201024,,,,,
AGV,201025,,,,,
AGV,201026,,,,,
AGV,201027,,,,,
AGV,201028,,,,,
AGV,201029,,,,,
AGV,201030,,,,,
AGV,201031,,,,,
AGV,201032,,,,,
AGV,201033,,,,,
AGV,201034,,,,,
AGV,201035,,,,,
AGV,201036,,,,,
AGV,201037,,,,,
AGV,201038,,,,,
AGV,201039,,,,,
AGV,201040,Warn,【PLC】Battery Power (Low) Latch,【PLC】Battery Power (Low) Latch,【PLC】電池電力(Low) Latch,PLC電池異常需進行更換
AGV,201041,Warn,F Side Brake Release Button Enable,F Side Brake Release Button Enable,AGV走行輪剎車釋放按鈕啟用(車頭處),F側輪子煞車作動中，按下Brake release 按鈕解除煞車
AGV,201042,Warn,B Side Brake Release Button Enable,B Side Brake Release Button Enable,AGV走行輪剎車釋放按鈕啟用(車尾處),B側輪子煞車作動中，按下Brake release 按鈕解除煞車
AGV,201043,Warn,Beam Sensor Detect Something(FR Side),Beam Sensor Detect Something(FR Side),Beam Sensor偵測有物體(FR側),確認是否有物品或人員在Beam SENSOR (FR側) [X0100][X0101]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201044,Warn,Beam Sensor Detect Something(FL Side),Beam Sensor Detect Something(FL Side),Beam Sensor偵測有物體(FL側),確認是否有物品或人員在Beam SENSOR (FL側) [X0102][X0103]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201045,Warn,Beam Sensor Detect Something(FC Side),Beam Sensor Detect Something(FC Side),Beam Sensor偵測有物體(FC側),確認是否有物品或人員在Beam SENSOR (FC側) [X0104][X0105]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201046,Warn,Beam Sensor Detect Something(BR Side),Beam Sensor Detect Something(BR Side),Beam Sensor偵測有物體(BR側),確認是否有物品或人員在Beam SENSOR (BR側) [X010A][X010B]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201047,Warn,Beam Sensor Detect Something(BL Side),Beam Sensor Detect Something(BL Side),Beam Sensor偵測有物體(BL側),確認是否有物品或人員在Beam SENSOR (BL側) [X010C][X010D]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201048,Warn,Beam Sensor Detect Something(BC Side),Beam Sensor Detect Something(BC Side),Beam Sensor偵測有物體(BC側),確認是否有物品或人員在Beam SENSOR (BC側) [X010E][X010F]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201049,Warn,Force ELMO Servo Off,Force ELMO Servo Off,強制ELMO伺服Off,
AGV,201050,Warn,Auto state AGV has Cassette without command Timeout,Auto state AGV has Cassette without command Timeout,自動狀態 AGV有 Cassette  無指令 Timeout,請檢查AGVC是否有下命令放CST
AGV,201051,Warn,IPC Not Ready,IPC Not Ready,IPC Not Ready,檢查IPC Ready交握信號是否有正常發送，或是IPC交握通訊模組和通訊線是否有安裝好或損壞
AGV,201052,Warn,"CST to EQ, the double grid is abnormal (L side)","CST to EQ, the double grid is abnormal (L side)","置放CST給EQ時,二重格異常(L側)",請檢查(L側)二重格檢[X200]是否正常
AGV,201053,Warn,"CST from EQ, the double grid is abnormal (L side)","CST from EQ, the double grid is abnormal (L side)","從EQ取CST時,二重格異常(L側",請檢查(L側)二重格檢[X200]是否正常
AGV,201054,Warn,"CST to EQ, the double grid is abnormal (R side)","CST to EQ, the double grid is abnormal (R side)","置放CST給EQ時,二重格異常(R側",請檢查(R側)二重格檢[X204]是否正常
AGV,201055,Warn,"CST from EQ, the double grid is abnormal (R side)","CST from EQ, the double grid is abnormal (R side)","從EQ取CST時,發生二重格異常(R側",請檢查(R側)二重格[X204]是否正常
AGV,201056,Warn,"CST from EQ, adetection sensor error","CST from EQ, adetection sensor error","從EQ取CST時,發生CST檢知異常",請檢查CST檢[X1AC]是否正常
AGV,201057,Warn,"CST to EQ, adetection sensor error","CST to EQ, adetection sensor error","放CST給EQ時,發生CST檢知異常",請檢查CST檢[X1AC]是否正常
AGV,201058,Warn,,,,
AGV,201059,Warn,,,,
AGV,201060,Warn,double grid anomaly,double grid anomaly,二重格異常,"請檢查(L/R側)二重格檢[X200,X204]是否正常"
AGV,201061,Warn,Fork Post PIO Fail,Fork Post PIO Fail,Fork Post PIO Fail,請檢查Post PIO 訊號是否正常
AGV,201062,Warn,Fork Busy Fail,Fork Busy Fail,Fork Busy Fail,請檢查Busy 訊號是否正常
AGV,201063,Warn,Fork PrePIO  Fail,Fork PrePIO  Fail,Fork PrePIO  Fail,請檢查PrePIO  訊號是否正常
AGV,201064,Warn,Fork command NG,Fork command NG,Fork command NG,請檢查FORK 指令是否正常
AGV,201065,Warn,Double Check Sensor Pass (L Side),Double Check Sensor Pass (L Side),二重格檢知功能不使用(L側),二重格檢知  (L)[X0200]不使用，人機上可選擇使用/不使用切換
AGV,201066,Warn,Double Check Sensor Pass (R Side),Double Check Sensor Pass (R Side),二重格檢知功能不使用(R側),二重格檢知  (R)[X0204]不使用，人機上可選擇使用/不使用切換
AGV,201067,Warn,TRU Check Function Not Use,TRU Check Function Not Use,手臂檢知功能不使用,FORK在荷檢[X0201][X0205]不使用，人機可上選擇使用/不使用切換
AGV,201068,Warn,Hand Sensor Check Function Not Use,Hand Sensor Check Function Not Use,手臂在席檢知功能不使用,AGV車手臂在席檢知不使用，人機上可選擇使用/不使用切換
AGV,201069,Warn,Confirm trolley positioning function use,Confirm trolley positioning function use,確認台車定位功能使用,AGV車確認台車定位功能使用，人機上可選擇使用/不使用切換
AGV,201070,Warn,shutters door do not use,shutters door do not use,拉門不使用,AGV車拉門不使用，人機上可選擇使用/不使用切換
AGV,201071,Warn,Correct Mode Not Use,Correct Mode Not Use,定位補正模式(SR 1000)不使用,AGV車補正功能不使用，人機上可選擇使用/不使用切換
AGV,201072,Warn,power saving mode enabled,power saving mode enabled,省電模式啟用中,
AGV,201073,Warn,Forced handshake with EQ,Forced handshake with EQ,強制與EQ進行交握功能使用,
AGV,201074,Warn,Enforce Close Bump Sensor Function,Enforce Close Bump Sensor Function,強制關閉Bump Sensor功能,關閉Bump Sensor功能，人機上可選擇使用/不使用切換
AGV,201075,Warn,AGVC forced to end charging (R side),AGVC forced to end charging (R side),AGVC強制結束充電(R側),AGVC強制結束充電(R側)
AGV,201076,Warn,Abnormal charging pile (R side),Abnormal charging pile (R side),充電樁異常(R側),請檢查充電樁是否異常(R側)
AGV,201077,Warn,Abnormal detection of charging pile (R side),Abnormal detection of charging pile (R side),充電樁檢知異常(R側),請檢查充電樁是否異常(R側)
AGV,201078,Warn,AGVC forced to end charging (L side),AGVC forced to end charging (L side),AGVC強制結束充電(L側),AGVC強制結束充電(L側)
AGV,201079,Warn,Abnormal charging pile (L side),Abnormal charging pile (L side),充電樁異常(L側),請檢查充電樁是否異常(L側)
AGV,201080,Warn,Abnormal detection of charging pile (L side),Abnormal detection of charging pile (L side),充電樁檢知異常(L側),請檢查充電樁是否異常(L側)
AGV,201081,Warn,TRU Forward/Back Axis Home Return Ask On,TRU Forward/Back Axis Home Return Ask On,手臂伸縮軸原點復歸要求On,請操作人機進入伺服原點復歸操作畫面，執行伺服原點復歸操作，排除後按下 RESET按鈕執行復歸操作
AGV,201082,Warn,TRU Up/Down Axis Home Return Ask On,TRU Up/Down Axis Home Return Ask On,手臂升降軸原點復歸要求On,請操作人機進入伺服原點復歸操作畫面，執行伺服原點復歸操作，排除後按下 RESET按鈕執行復歸操作
AGV,201083,Warn,TRU Slide Axis Home Return Ask On,TRU Slide Axis Home Return Ask On,手臂移載軸原點復歸要求On,請操作人機進入伺服原點復歸操作畫面，執行伺服原點復歸操作，排除後按下 RESET按鈕執行復歸操作
AGV,201084,Warn,TRU Turn Axis Home Return Ask On,TRU Turn Axis Home Return Ask On,手臂旋轉軸原點復歸要求On,請操作人機進入伺服原點復歸操作畫面，執行伺服原點復歸操作，排除後按下 RESET按鈕執行復歸操作
AGV,201085,Warn,Battery temperature detection abnormal_F Side,Battery temperature detection abnormal_F Side,BAT 本體溫度檢知異常_F,請檢查電池溫度是否正常(F側)
AGV,201086,Warn,Battery temperature detection abnormal_B Side,Battery temperature detection abnormal_B Side,BAT 本體溫度檢知異常_B,請檢查電池溫度是否正常(B側)
AGV,201087,Warn,"System Has Action,Can Not Turn Manual","System Has Action,Can Not Turn Manual","系統仍有動作,無法切手動",手臂取放動作未完成，需檢查取放動作是否正常或是等待取放動做完成後，按下 RESET按鈕執行復歸操作，即可切換成手動
AGV,201088,Warn,"System Has Error,Can Not Turn Auto","System Has Error,Can Not Turn Auto","系統有異常,無法切自動",異常動作排除後，按下 RESET按鈕執行復歸操作，即可切換成自動
AGV,201089,Warn,"Brake Release Has Action,Can Not Turn Auto","Brake Release Has Action,Can Not Turn Auto","Brake Release有作動,無法切自動",輪子煞車作動中，按下Brake release 按鈕解除煞車，按下 RESET按鈕執行復歸操作，即可切換成自動
AGV,201090,Warn,Beam Sensor Shielded(FR Side),Beam Sensor Shielded(FR Side),Beam Sensor屏蔽中(FR側),請了解IPC為何下達Beam Sensor(FR側)[X0100][X0101]，暫時不使用命令
AGV,201091,Warn,Beam Sensor Shielded(BR Side),Beam Sensor Shielded(BR Side),Beam Sensor屏蔽中(BR側),請了解IPC為何下達Beam Sensor(BR側)[X010A][X010B]，暫時不使用命令
AGV,201092,Warn,Beam Sensor Shielded(LR Side),Beam Sensor Shielded(LR Side),Beam Sensor屏蔽中(LR側),請了解IPC為何下達Beam Sensor(LR側)[X0120][X0121]，暫時不使用命令
AGV,201093,Warn,Beam Sensor Shielded(LL Side),Beam Sensor Shielded(LL Side),Beam Sensor屏蔽中(LL側),請了解IPC為何下達Beam Sensor(LL側)[X0122][X0123]，暫時不使用命令
